id,wikidata,display_name,level,description,works_count,cited_by_count,image_url,image_thumbnail_url,works_api_url,updated_date
141071460,40821,Surgery,1,medical specialty,8399282,100206868,wikipedia/commons/2/2e/Cardiac_surgery_operating_room.jpg,wikipedia/commons/thumb/2/2e/Cardiac_surgery_operating_room.jpg/100px-Cardiac_surgery_operating_room.jpg,141071460,2024-02-25T09:24:44.701415
205649164,1071,Geography,0,"science that studies the terrestrial surface, the societies that inhabit it and the territories, landscapes, places or regions that form it when interacting with each other",20482068,97809641,wikipedia/commons/6/6f/OrteliusWorldMap.jpeg,wikipedia/commons/thumb/6/6f/OrteliusWorldMap.jpeg/100px-OrteliusWorldMap.jpeg,205649164,2024-02-25T09:31:58.234200
2908647359,2625603,Population,2,"ensemble of individuals of a species in an area, or their number",5445804,92202175,wikipedia/commons/b/bc/Population_density.png,wikipedia/commons/thumb/b/bc/Population_density.png/100px-Population_density.png,2908647359,2024-02-25T09:19:27.337539
151730666,7205,Paleontology,1,scientific study of the past of life on Earth through fossils,7047048,90345743,wikipedia/commons/a/ab/Palais_de_la_Decouverte_Tyrannosaurus_rex_p1050042.jpg,wikipedia/commons/thumb/a/ab/Palais_de_la_Decouverte_Tyrannosaurus_rex_p1050042.jpg/100px-Palais_de_la_Decouverte_Tyrannosaurus_rex_p1050042.jpg,151730666,2024-02-25T09:49:27.514470
144133560,4830453,Business,0,"organization involved in commercial, industrial, or professional activity",19859034,89447977,wikipedia/commons/5/5b/Society.svg,wikipedia/commons/thumb/5/5b/Society.svg/100px-Society.svg.png,144133560,2024-02-25T09:08:04.497845
39432304,188847,Environmental science,0,interdisciplinary field that studies human interaction with the environment,12067183,89415172,wikipedia/commons/4/43/The_Earth_seen_from_Apollo_17_with_transparent_background.png,wikipedia/commons/thumb/4/43/The_Earth_seen_from_Apollo_17_with_transparent_background.png/100px-The_Earth_seen_from_Apollo_17_with_transparent_background.png,39432304,2024-02-25T09:18:56.900482
2524010,8087,Geometry,1,branch of mathematics regarding geometric figures and properties of space,8151983,89154969,wikipedia/commons/8/88/Stereographic_projection_in_3D.svg,wikipedia/commons/thumb/8/88/Stereographic_projection_in_3D.svg/100px-Stereographic_projection_in_3D.svg.png,2524010,2024-02-25T09:46:09.315015
97355855,11473,Thermodynamics,1,"branch of physics concerned with heat, work, temperature, and thermal or internal energy",6325256,88232156,wikipedia/commons/c/c7/Carnot_engine_%28hot_body_-_working_body_-_cold_body%29.jpg,wikipedia/commons/thumb/c/c7/Carnot_engine_%28hot_body_-_working_body_-_cold_body%29.jpg/94px-Carnot_engine_%28hot_body_-_working_body_-_cold_body%29.jpg,97355855,2024-02-25T09:47:38.625863
118552586,7867,Psychiatry,1,"branch of medicine devoted to the study, diagnosis, treatment, and prevention of mental disorders",5459091,84837405,,,118552586,2024-02-25T09:41:21.267824
43617362,170050,Chromatography,1,set of laboratory techniques for the separation of mixtures,4945584,82136290,,,43617362,2024-02-25T09:33:21.575808
134306372,7754,Mathematical analysis,1,branch of mathematics,7504245,81476287,wikipedia/commons/9/95/Attracteur_%C3%A9trange_de_Lorenz.png,wikipedia/commons/thumb/9/95/Attracteur_%C3%A9trange_de_Lorenz.png/100px-Attracteur_%C3%A9trange_de_Lorenz.png,134306372,2024-02-25T09:03:38.384462
170493617,208467,Receptor,2,protein molecule receiving signals in or for a cell,2815239,80906651,wikipedia/commons/0/0e/Receptor_%28Biochemistry%29.svg,wikipedia/commons/thumb/0/0e/Receptor_%28Biochemistry%29.svg/100px-Receptor_%28Biochemistry%29.svg.png,170493617,2024-02-25T09:54:18.897795
77805123,161272,Social psychology,1,"scientific study of social effects on people's thoughts, feelings, and behaviors",5557949,75419125,wikipedia/commons/6/6c/Psi2.svg,wikipedia/commons/thumb/6/6c/Psi2.svg/100px-Psi2.svg.png,77805123,2024-02-25T09:53:45.587999
41895202,8162,Linguistics,1,study of human language,10016608,74945617,,,41895202,2024-02-25T09:53:33.017371
99454951,932068,Environmental health,1,public health branch focused on environmental impacts on human health,4644239,73807351,wikipedia/commons/1/16/Social_Determinants_of_Health_Infoviz.jpg,wikipedia/commons/thumb/1/16/Social_Determinants_of_Health_Infoviz.jpg/100px-Social_Determinants_of_Health_Infoviz.jpg,99454951,2024-02-25T09:26:18.077603
161790260,82264,Catalysis,2,chemical process which accelerates a chemical reaction,3394818,73756222,wikipedia/commons/3/30/Low_Temperature_Oxidation_Catalyst.jpeg,wikipedia/commons/thumb/3/30/Low_Temperature_Oxidation_Catalyst.jpeg/100px-Low_Temperature_Oxidation_Catalyst.jpeg,161790260,2024-02-25T09:28:13.617564
181199279,8047,Enzyme,2,class of biological molecules with catalytic activity,2922002,73574239,wikipedia/commons/0/0a/Glucosidase_enzyme.png,wikipedia/commons/thumb/0/0a/Glucosidase_enzyme.png/100px-Glucosidase_enzyme.png,181199279,2024-02-25T09:29:54.120067
191897082,11467,Metallurgy,1,domain of materials science that studies the physical and chemical behavior of metals,5755789,73062725,wikipedia/commons/5/59/Processing_gold.jpg,wikipedia/commons/thumb/5/59/Processing_gold.jpg/100px-Processing_gold.jpg,191897082,2024-02-25T09:04:17.264505
147789679,11372,Physical chemistry,1,"study of macroscopic, atomic, subatomic, and particulate phenomena in chemical systems in terms of laws and concepts of physics",3474176,72204541,,,147789679,2024-02-25T09:41:08.878589
2779134260,12136,Disease,2,abnormal condition negatively affecting organisms,4362977,71797509,wikipedia/commons/c/cb/Mycobacterium_tuberculosis.jpg,wikipedia/commons/thumb/c/cb/Mycobacterium_tuberculosis.jpg/100px-Mycobacterium_tuberculosis.jpg,2779134260,2024-02-25T09:03:38.495444
42360764,83588,Chemical engineering,1,"branch of science that applies physical sciences and life sciences together with applied mathematics and economics to produce, transform, transport, and properly use chemicals, materials and energy",3426963,71310218,wikipedia/commons/c/cc/Colonne_distillazione.jpg,wikipedia/commons/thumb/c/cc/Colonne_distillazione.jpg/76px-Colonne_distillazione.jpg,42360764,2024-02-25T09:40:06.727182
121608353,12078,Cancer,2,disease result from abnormal continuous division of the live cells,4164652,69422597,wikipedia/commons/5/56/Tumor_Mesothelioma2_legend.jpg,wikipedia/commons/thumb/5/56/Tumor_Mesothelioma2_legend.jpg/89px-Tumor_Mesothelioma2_legend.jpg,121608353,2024-02-25T09:16:14.291535
111472728,9471,Epistemology,1,branch of philosophy studying the nature and scope of knowledge,7966856,67663889,,,111472728,2024-02-25T09:10:10.541224
111919701,9135,Operating system,1,software that manages computer hardware resources,8595192,67596039,wikipedia/commons/e/e1/Operating_system_placement.svg,wikipedia/commons/thumb/e/e1/Operating_system_placement.svg/67px-Operating_system_placement.svg.png,111919701,2024-02-25T09:42:51.613824
59822182,441,Botany,1,science of plant life,5123363,66139811,wikipedia/commons/6/6c/Myris_fragr_Fr_080112-3294_ltn.jpg,wikipedia/commons/thumb/6/6c/Myris_fragr_Fr_080112-3294_ltn.jpg/100px-Myris_fragr_Fr_080112-3294_ltn.jpg,59822182,2024-02-25T09:47:25.978996
49040817,193091,Optoelectronics,1,branch of electronics involving optics,4153825,62615542,,,49040817,2024-02-25T09:33:31.435534
11413529,8366,Algorithm,1,unambiguous specification of how to solve a class of problems,6020270,62368689,wikipedia/commons/c/cf/Diagram_for_the_computation_of_Bernoulli_numbers.jpg,wikipedia/commons/thumb/c/cf/Diagram_for_the_computation_of_Bernoulli_numbers.jpg/100px-Diagram_for_the_computation_of_Bernoulli_numbers.jpg,11413529,2024-02-25T09:31:01.413301
153911025,7202,Molecular biology,1,branch of biology that deals with the molecular basis of biological activity,2399900,61593624,,,153911025,2024-02-25T09:38:22.814335
149923435,37732,Demography,1,science that deals with populations and their structures statistically and theoretically,3764316,60376711,wikipedia/commons/f/f6/Global_Population-Pyramid-1950-to-2100.jpg,wikipedia/commons/thumb/f/f6/Global_Population-Pyramid-1950-to-2100.jpg/100px-Global_Population-Pyramid-1950-to-2100.jpg,149923435,2024-02-25T09:37:23.883815
166957645,23498,Archaeology,1,study of human past through material culture,10056164,55608839,,,166957645,2024-02-25T09:28:41.850639
119599485,43035,Electrical engineering,1,field of engineering that deals with electricity,5924516,54202653,wikipedia/commons/9/92/Umspannwerk-Pulverdingen_380kV-Trennschalter.jpg,wikipedia/commons/thumb/9/92/Umspannwerk-Pulverdingen_380kV-Trennschalter.jpg/100px-Umspannwerk-Pulverdingen_380kV-Trennschalter.jpg,119599485,2024-02-25T09:59:47.776518
78519656,101333,Mechanical engineering,1,engineering discipline,7399057,53418486,wikipedia/commons/7/74/Volkswagen_W16.jpg,wikipedia/commons/thumb/7/74/Volkswagen_W16.jpg/100px-Volkswagen_W16.jpg,78519656,2024-02-25T09:55:11.562959
502942594,3421914,Cancer research,1,"research into cancer to identify causes and develop strategies for prevention, diagnosis, treatment, and cure",2324570,51563262,wikipedia/commons/3/37/Sidney_Farber_nci-vol-1926-300.jpg,wikipedia/commons/thumb/3/37/Sidney_Farber_nci-vol-1926-300.jpg/66px-Sidney_Farber_nci-vol-1926-300.jpg,502942594,2024-02-25T09:14:51.460590
136764020,466,World Wide Web,1,system of interlinked hypertext documents accessed via the Internet,7543834,51421286,wikipedia/commons/b/b2/WWW_logo_by_Robert_Cailliau.svg,wikipedia/commons/thumb/b/b2/WWW_logo_by_Robert_Cailliau.svg/100px-WWW_logo_by_Robert_Cailliau.svg.png,136764020,2024-02-25T09:39:38.573638
105702510,514,Anatomy,1,study of the structure and parts of organisms,3273368,49381018,wikipedia/commons/f/fb/Vesalius-copy.jpg,wikipedia/commons/thumb/f/fb/Vesalius-copy.jpg/56px-Vesalius-copy.jpg,105702510,2024-02-25T09:57:25.298735
119857082,2539,Machine learning,1,scientific study of algorithms and statistical models that computer systems use to perform tasks without explicit instructions,3785554,49295479,wikipedia/commons/f/fe/Kernel_Machine.svg,wikipedia/commons/thumb/f/fe/Kernel_Machine.svg/100px-Kernel_Machine.svg.png,119857082,2024-02-25T09:48:39.152022
98274493,128406,Pharmacology,1,study of the interactions that occur between a living organism and chemicals that affect normal or abnormal biochemical function,3121604,49055470,wikipedia/commons/5/5a/Constant_tempertature_bath_for_isolated_organs_Wellcome_M0013241.jpg,wikipedia/commons/thumb/5/5a/Constant_tempertature_bath_for_isolated_organs_Wellcome_M0013241.jpg/100px-Constant_tempertature_bath_for_isolated_organs_Wellcome_M0013241.jpg,98274493,2024-02-25T10:01:34.305827
76155785,418,Telecommunications,1,electronic transmission of information between locations,5592973,47951206,wikipedia/commons/4/40/Erdfunkstelle_Raisting_2.jpg,wikipedia/commons/thumb/4/40/Erdfunkstelle_Raisting_2.jpg/100px-Erdfunkstelle_Raisting_2.jpg,76155785,2024-02-25T09:51:47.957637
89423630,7193,Microbiology,1,study of microscopic organisms,2814898,46952275,wikipedia/commons/9/93/Agar_plate_with_colonies.jpg,wikipedia/commons/thumb/9/93/Agar_plate_with_colonies.jpg/100px-Agar_plate_with_colonies.jpg,89423630,2024-02-25T09:16:37.965389
8010536,160398,Crystallography,1,study of crystals,2519570,45496882,wikipedia/commons/6/68/Stohrem.jpg,wikipedia/commons/thumb/6/68/Stohrem.jpg/100px-Stohrem.jpg,8010536,2024-02-25T09:23:11.920647
523546767,10876,Bacteria,2,domain of prokaryotes,2345176,45030837,wikipedia/commons/3/32/EscherichiaColi_NIAID.jpg,wikipedia/commons/thumb/3/32/EscherichiaColi_NIAID.jpg/100px-EscherichiaColi_NIAID.jpg,523546767,2024-02-25T09:59:40.385388
204787440,188504,Alternative medicine,2,form of non-scientific healing,2841610,44249624,,,204787440,2024-02-25T09:57:09.462091
94625758,7163,Politics,2,"practice and theory of influencing other people, as in government",6688034,43492773,wikipedia/commons/5/5c/Sabzevar_City_Council_Election_1396-02-29.jpg,wikipedia/commons/thumb/5/5c/Sabzevar_City_Council_Election_1396-02-29.jpg/100px-Sabzevar_City_Council_Election_1396-02-29.jpg,94625758,2024-02-25T09:32:09.412769
10138342,43015,Finance,1,"academic discipline studying businesses, financing, investments and protection of economic value",5754534,43454156,wikipedia/commons/d/d7/Philippine-stock-market-board.jpg,wikipedia/commons/thumb/d/d7/Philippine-stock-market-board.jpg/100px-Philippine-stock-market-board.jpg,10138342,2024-02-25T09:33:01.044956
111368507,43518,Oceanography,1,branch of Earth science that studies the ocean,3459081,43347353,wikipedia/commons/4/4c/Thermohaline_Circulation_2.png,wikipedia/commons/thumb/4/4c/Thermohaline_Circulation_2.png/100px-Thermohaline_Circulation_2.png,111368507,2024-02-25T09:12:45.698367
26873012,214781,Condensed matter physics,1,branch of physics,2261086,43245444,wikipedia/commons/1/10/QuantumPhaseTransition.svg,wikipedia/commons/thumb/1/10/QuantumPhaseTransition.svg/100px-QuantumPhaseTransition.svg.png,26873012,2024-02-25T09:59:07.043845
521977710,81163,Polymer,2,substance composed of macromolecules with repeating structural units,1985751,42547931,wikipedia/commons/0/03/Single_Polymer_Chains_AFM.jpg,wikipedia/commons/thumb/0/03/Single_Polymer_Chains_AFM.jpg/100px-Single_Polymer_Chains_AFM.jpg,521977710,2024-02-25T09:33:31.766179
179104552,11165,Inorganic chemistry,1,study of the synthesis and behavior of inorganic and organometallic compounds,2010285,42245367,,,179104552,2024-02-25T09:13:48.463521
202751555,221681,In vitro,2,Latin term meaning outside a natural biological environment,1807229,42215606,wikipedia/commons/c/c3/%D0%9B%D0%B0%D0%B1%D0%BE%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%96%D1%8F_%D0%BC%D1%96%D0%BA%D1%80%D0%BE%D0%BA%D0%BB%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE_%D1%80%D0%BE%D0%B7%D0%BC%D0%BD%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D1%8F_%D1%80%D0%BE%D1%81%D0%BB%D0%B8%D0%BD.jpg,wikipedia/commons/thumb/c/c3/%D0%9B%D0%B0%D0%B1%D0%BE%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%96%D1%8F_%D0%BC%D1%96%D0%BA%D1%80%D0%BE%D0%BA%D0%BB%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE_%D1%80%D0%BE%D0%B7%D0%BC%D0%BD%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D1%8F_%D1%80%D0%BE%D1%81%D0%BB%D0%B8%D0%BD.jpg/100px-%D0%9B%D0%B0%D0%B1%D0%BE%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%96%D1%8F_%D0%BC%D1%96%D0%BA%D1%80%D0%BE%D0%BA%D0%BB%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE_%D1%80%D0%BE%D0%B7%D0%BC%D0%BD%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D1%8F_%D1%80%D0%BE%D1%81%D0%BB%D0%B8%D0%BD.jpg,202751555,2024-02-25T09:01:42.550417
70721500,177005,Computational biology,1,"data-analytical and theoretical methods, mathematical modeling and computational simulation techniques to the study of biological, behavioral, and social systems",1918435,41509724,,,70721500,2024-02-25T09:11:42.313186
159047783,7215,Virology,1,study of viruses,2976480,40640299,wikipedia/commons/d/d0/Gamma_phage.png,wikipedia/commons/thumb/d/d0/Gamma_phage.png/73px-Gamma_phage.png,159047783,2024-02-25T09:13:36.270661
126838900,77604,Radiology,1,specialty that uses medical imaging to diagnose and treat diseases seen within the body,3574622,40498300,wikipedia/commons/8/87/Radiologist_interpreting_MRI.jpg,wikipedia/commons/thumb/8/87/Radiologist_interpreting_MRI.jpg/100px-Radiologist_interpreting_MRI.jpg,126838900,2024-02-25T09:44:46.822385
138496976,175002,Developmental psychology,1,scientific study of changes that occur in human beings over the course of their lives,2223025,39666612,wikipedia/commons/6/6c/Psi2.svg,wikipedia/commons/thumb/6/6c/Psi2.svg/100px-Psi2.svg.png,138496976,2024-02-25T09:34:19.825451
164705383,10379,Cardiology,1,branch of medicine dealing with disorders of the heart as well as parts of the circulatory system,3183001,39636282,,,164705383,2024-02-25T09:20:19.874394
57879066,41217,Mechanics,1,science concerned with physical bodies subjected to forces or displacements,3331189,39626601,,,57879066,2024-02-25T10:00:45.910664
202444582,837863,Pure mathematics,1,mathematics which studies entirely abstract concepts,3958746,39309495,wikipedia/commons/1/14/E8Petrie.svg,wikipedia/commons/thumb/1/14/E8Petrie.svg/100px-E8Petrie.svg.png,202444582,2024-02-25T09:45:24.403538
113196181,485223,Analytical Chemistry (journal),2,journal,2131201,38597198,,,113196181,2024-02-25T09:38:04.056343
95457728,309,History,0,"past events and their tracks or records, studied by various branches of human sciences of history",13266689,38415574,wikipedia/commons/d/d3/Herodotus_Massimo_Inv124478.jpg,wikipedia/commons/thumb/d/d3/Herodotus_Massimo_Inv124478.jpg/80px-Herodotus_Massimo_Inv124478.jpg,95457728,2024-02-25T09:07:26.826885
70410870,199906,Clinical psychology,1,integration of science and clinical knowledge for the purpose of relieving psychologically based dysfunction,1857521,38386181,wikipedia/commons/6/6c/Psi2.svg,wikipedia/commons/thumb/6/6c/Psi2.svg/100px-Psi2.svg.png,70410870,2024-02-25T09:34:22.799068
2779343474,3109175,Context (archaeology),2,glossary for archaeological terms,2971052,37929288,,,2779343474,2024-02-25T09:25:19.442718
161191863,199655,Library science,1,"the application of practices, methods, technologies, tools of management, education, training, perspectives, and related areas, to the organized collection and the systematic classification of information in libraries",6643142,37285335,wikipedia/commons/6/64/Ancientlibraryalex.jpg,wikipedia/commons/thumb/6/64/Ancientlibraryalex.jpg/98px-Ancientlibraryalex.jpg,161191863,2024-02-25T09:12:34.668829
12554922,7100,Biophysics,1,study of biological systems using methods from the physical sciences,1144934,36326109,wikipedia/commons/1/1c/Kinesin_walking.gif,wikipedia/commons/thumb/1/1c/Kinesin_walking.gif/100px-Kinesin_walking.gif,12554922,2024-02-25T09:37:14.013638
31903555,1637030,Food science,1,applied science devoted to the study of food,3039346,36234580,wikipedia/commons/9/98/Food_Science_and_Technology.jpg,wikipedia/commons/thumb/9/98/Food_Science_and_Technology.jpg/100px-Food_Science_and_Technology.jpg,31903555,2024-02-25T09:09:54.490286
8891405,1059,Immune system,2,biological system,1345946,36211395,wikipedia/commons/f/f2/Neutrophil_with_anthrax_copy.jpg,wikipedia/commons/thumb/f/f2/Neutrophil_with_anthrax_copy.jpg/96px-Neutrophil_with_anthrax_copy.jpg,8891405,2024-02-25T09:23:20.794573
142362112,735,Art,0,expressive work intended to be appreciated for its beauty or emotional power; or the process of creating such a work,22927717,35943695,wikipedia/commons/3/34/Art-portrait-collage_2.jpg,wikipedia/commons/thumb/3/34/Art-portrait-collage_2.jpg/100px-Art-portrait-collage_2.jpg,142362112,2024-02-25T09:42:00.810889
1276947,333,Astronomy,1,scientific study of celestial objects and phenomena,3356471,35941087,,,1276947,2024-02-25T09:11:45.941702
153294291,25261,Meteorology,1,interdisciplinary scientific study of the atmosphere,3726294,35345735,wikipedia/commons/2/23/Global_tropical_cyclone_tracks-edit2.jpg,wikipedia/commons/thumb/2/23/Global_tropical_cyclone_tracks-edit2.jpg/100px-Global_tropical_cyclone_tracks-edit2.jpg,153294291,2024-02-25T09:28:33.993648
17525397,176140,Electrode,2,"electrical conductor used to make contact with a nonmetallic part of a circuit (e.g. a semiconductor, an electrolyte or a vacuum)",1631750,34894037,wikipedia/commons/4/41/Arc_welding_electrodes_and_electrode_holder.triddle.jpg,wikipedia/commons/thumb/4/41/Arc_welding_electrodes_and_electrode_holder.triddle.jpg/100px-Arc_welding_electrodes_and_electrode_holder.triddle.jpg,17525397,2024-02-25T09:28:31.133144
180747234,23373,Cognitive psychology,1,subdiscipline of psychology,1566771,34787101,wikipedia/commons/6/6c/Psi2.svg,wikipedia/commons/thumb/6/6c/Psi2.svg/100px-Psi2.svg.png,180747234,2024-02-25T09:13:43.116730
71240020,186011,Stereochemistry,1,subdiscipline of chemistry about stereoisomers and the relative spatial arrangement of atoms,1997406,34419672,wikipedia/commons/0/04/Isomerism.svg,wikipedia/commons/thumb/0/04/Isomerism.svg/100px-Isomerism.svg.png,71240020,2024-02-25T09:47:28.811764
50522688,189833,Economic growth,1,Increase in production and consumption in an economy,3582956,34278246,wikipedia/commons/4/45/Gdp_accumulated_change.png,wikipedia/commons/thumb/4/45/Gdp_accumulated_change.png/100px-Gdp_accumulated_change.png,50522688,2024-02-25T09:09:35.501039
24890656,82811,Acoustics,1,"science that deals with the study of all mechanical waves in gases, liquids, and solids including vibration, sound, ultrasound and infrasound",3550941,34267246,wikipedia/commons/8/82/Lindsay%27s_Wheel_of_Acoustics.svg,wikipedia/commons/thumb/8/82/Lindsay%27s_Wheel_of_Acoustics.svg/100px-Lindsay%27s_Wheel_of_Acoustics.svg.png,24890656,2024-02-25T09:42:23.314009
159110408,121176,Nursing,1,activity within the health care sector,3356015,34237036,wikipedia/commons/0/01/British_woman_tending_to_a_baby.jpg,wikipedia/commons/thumb/0/01/British_woman_tending_to_a_baby.jpg/67px-British_woman_tending_to_a_baby.jpg,159110408,2024-02-25T09:46:38.886399
169900460,2200417,Cognition,2,"mental action or process of acquiring knowledge and understanding through thought, experience, and the senses",1435420,33945578,wikipedia/commons/0/0c/RobertFuddBewusstsein17Jh.png,wikipedia/commons/thumb/0/0c/RobertFuddBewusstsein17Jh.png/69px-RobertFuddBewusstsein17Jh.png,169900460,2024-02-25T09:54:03.106628
36289849,34749,Social science,1,academic discipline concerned with society and the relationships,3373005,33891053,wikipedia/commons/d/d9/Humanit%C3%A9s_Num%C3%A9riques.JPG,wikipedia/commons/thumb/d/d9/Humanit%C3%A9s_Num%C3%A9riques.JPG/100px-Humanit%C3%A9s_Num%C3%A9riques.JPG,36289849,2024-02-25T09:21:00.804504
2778805511,1713,Citation,2,reference to a source,3407921,33020735,wikipedia/commons/d/d9/Humanit%C3%A9s_Num%C3%A9riques.JPG,wikipedia/commons/thumb/d/d9/Humanit%C3%A9s_Num%C3%A9riques.JPG/100px-Humanit%C3%A9s_Num%C3%A9riques.JPG,2778805511,2024-02-25T09:18:50.337545
42219234,131130,Anesthesia,1,state of medically controlled temporary loss of sensation or awareness,2391726,32968440,wikipedia/commons/3/3d/Preoxygenation_before_anesthetic_induction.jpg,wikipedia/commons/thumb/3/3d/Preoxygenation_before_anesthetic_induction.jpg/100px-Preoxygenation_before_anesthetic_induction.jpg,42219234,2024-02-25T09:37:04.846374
78458016,840400,Evolutionary biology,1,sub-field of biology,1989555,32955361,wikipedia/commons/a/ae/Darwin%27s_finches_by_Gould.jpg,wikipedia/commons/thumb/a/ae/Darwin%27s_finches_by_Gould.jpg/100px-Darwin%27s_finches_by_Gould.jpg,78458016,2024-02-25T09:37:35.049073
114614502,76592,Combinatorics,1,branch of discrete mathematics,3022401,32928424,,,114614502,2024-02-25T09:04:17.302156
150194340,26972,Gene expression,3,conversion of a gene's sequence into a mature gene product or products,1048224,32522589,wikipedia/commons/d/dd/Extended_Central_Dogma_with_Enzymes.jpg,wikipedia/commons/thumb/d/dd/Extended_Central_Dogma_with_Enzymes.jpg/100px-Extended_Central_Dogma_with_Enzymes.jpg,150194340,2024-02-25T09:54:44.906954
162853370,39809,Marketing,1,economic activity encouraging purchase or sale of products or services in a market,3953668,32038722,,,162853370,2024-02-25T09:47:26.014639
38652104,3510521,Computer security,1,"the protection of computer systems and networks from theft, damage, misuse or data leak",3871050,31764189,wikipedia/commons/3/38/Information_Security_Incidents_by_Category%2C_Fiscal_Year_2014.svg,wikipedia/commons/thumb/3/38/Information_Security_Incidents_by_Category%2C_Fiscal_Year_2014.svg/100px-Information_Security_Incidents_by_Category%2C_Fiscal_Year_2014.svg.png,38652104,2024-02-25T09:11:21.971635
184779094,26383,Atomic physics,1,field of physics studying atoms,1746349,31724942,,,184779094,2024-02-25T09:50:30.232572
163258240,25342,Power (physics),2,"rate at which energy is transferred, used, or transformed",3199765,31258189,,,163258240,2024-02-25T09:34:33.564917
145148216,36496,Ion,2,"atom or molecule in which the total number of electrons is not equal to the total number of protons, giving the atom a net positive or negative electrical charge",1641584,30727403,,,145148216,2024-02-25T09:27:30.583680
31258907,1301371,Computer network,1,network that allows computers to share resources and communicate with each other,3108417,30394799,wikipedia/commons/e/e1/Operating_system_placement.svg,wikipedia/commons/thumb/e/e1/Operating_system_placement.svg/67px-Operating_system_placement.svg.png,31258907,2024-02-25T09:54:18.455173
32909587,11369,Molecule,2,"electrically neutral entity consisting of more than one atom (n > 1); rigorously, a molecule, in which n > 1 must correspond to a depression on the potential energy surface that is deep enough to confine at least one vibrational state",1218663,30351829,wikipedia/commons/e/e9/PTCDA_AFM.jpg,wikipedia/commons/thumb/e/e9/PTCDA_AFM.jpg/100px-PTCDA_AFM.jpg,32909587,2024-02-25T09:51:57.735372
1491633281,7868,Cell,2,the basic structural and functional unit of all organisms,992006,30201760,wikipedia/commons/3/37/Wilson1900Fig2.jpg,wikipedia/commons/thumb/3/37/Wilson1900Fig2.jpg/100px-Wilson1900Fig2.jpg,1491633281,2024-02-25T09:43:29.283686
90924648,120569,Gastroenterology,1,branch of medicine focused on the digestive system and its disorders,2024655,30015405,wikipedia/commons/d/d3/Stomach_colon_rectum_diagram-en.svg,wikipedia/commons/thumb/d/d3/Stomach_colon_rectum_diagram-en.svg/97px-Stomach_colon_rectum_diagram-en.svg.png,90924648,2024-02-25T09:45:15.832893
159654299,79460,Antibody,2,immune system protein,1512809,29944234,wikipedia/commons/2/2d/Antibody.svg,wikipedia/commons/thumb/2/2d/Antibody.svg/71px-Antibody.svg.png,159654299,2024-02-25T09:53:33.103382
1862650,186005,Physical therapy,1,health profession that aims to address the illnesses or injuries that limit a person's abilities to function in everyday lives,2134802,29565110,,,1862650,2024-02-25T09:15:24.332399
139719470,39680,Macroeconomics,1,branch of economics that studies aggregated indicators,2525191,29338830,wikipedia/commons/8/8f/Bank_of_England_Facade.jpg,wikipedia/commons/thumb/8/8f/Bank_of_England_Facade.jpg/100px-Bank_of_England_Facade.jpg,139719470,2024-02-25T09:21:25.904338
177713679,679690,Intensive care medicine,1,"medical care subspecialty, treating critically ill",2615161,29072601,wikipedia/commons/a/a7/Respiratory_therapist.jpg,wikipedia/commons/thumb/a/a7/Respiratory_therapist.jpg/100px-Respiratory_therapist.jpg,177713679,2024-02-25T09:24:57.542828
552990157,7430,DNA,2,molecule that encodes the genetic instructions used in the development and functioning of all known living organisms and many viruses,978448,28592025,wikipedia/commons/4/4c/DNA_Structure%2BKey%2BLabelled.pn_NoBB.png,wikipedia/commons/thumb/4/4c/DNA_Structure%2BKey%2BLabelled.pn_NoBB.png/100px-DNA_Structure%2BKey%2BLabelled.pn_NoBB.png,552990157,2024-02-25T09:34:19.960678
6557445,173113,Agronomy,1,"science and technology of producing and using plants for food, fuel, fiber, and reclamation",2852688,28520112,wikipedia/commons/9/91/Maler_der_Grabkammer_des_Sennudem_001.jpg,wikipedia/commons/thumb/9/91/Maler_der_Grabkammer_des_Sennudem_001.jpg/100px-Maler_der_Grabkammer_des_Sennudem_001.jpg,6557445,2024-02-25T09:34:43.645001
107872376,321355,Environmental chemistry,1,scientific study of the chemical and biochemical phenomena that occur in natural places,1593945,28269980,wikipedia/commons/1/17/FI-Raahe-20140609_183727.jpg,wikipedia/commons/thumb/1/17/FI-Raahe-20140609_183727.jpg/100px-FI-Raahe-20140609_183727.jpg,107872376,2024-02-25T09:05:08.977829
41625074,176088,Membrane,2,"thin, film-like structure that separates two fluids, acting either as a selective barrier or a separating structure",1108319,27754714,wikipedia/commons/0/00/Schematic_size.jpg,wikipedia/commons/thumb/0/00/Schematic_size.jpg/93px-Schematic_size.jpg,41625074,2024-02-25T09:35:44.058174
