work_id,referenced_work_id
2051147079,2051145999
2051147079,2051144475
2051147896,2051142601
2051147896,205122471
2051147896,2051145999
2051147896,205124354
2051147896,2051143688
2051147896,205118251
2051147896,2051144601
2051147896,2051136151
2051147896,205132508
2051147896,205131000
2051147896,205131341
2051147896,2051141196
2051148006,2051139566
2051148006,2051142888
2051148006,205131341
2051148006,205124354
2051148006,205127255
2051148006,205118251
2051148006,2051144475
2051148006,2051145999
2051148008,2051145999
2051148008,2051139749
2051148008,205132508
2051148008,205129993
2051148008,205122471
2051148008,205118494
2051148008,2051137881
2051148008,205127255
2051148008,2051145344
2051148308,2051142601
2051148308,205127255
2051148308,2051144601
2051148308,2051143688
2051148308,2051139541
2051148308,205118251
2051148308,2051137881
2051148308,2051139606
2051148308,2051145320
2051148308,2051136876
2051148308,2051144475
2051148400,2051135645
2051148400,2051139541
2051148400,205131000
2051148400,2051145680
2051148400,205122471
2051148400,2051145999
2051148400,2051137881
2051148400,2051144475
2051148400,2051142888
2051148400,2051147079
2051148400,2051147896
2051148400,205131341
2051148400,2051139206
2051148400,205127255
2051148400,2051143688
2051148458,2051139566
2051148458,205131341
2051148458,205118494
2051148458,205132508
2051148458,205118305
2051148458,2051148008
2051148458,2051136876
2051148458,2051138418
2051148458,2051145395
2051148458,2051145320
2051148458,2051145680
2051148458,2051135645
2051148458,205122471
2051149479,2051141196
2051149479,2051144475
2051149479,2051145320
2051149479,2051139566
2051149479,2051148400
2051149479,205118251
2051149479,205118494
2051149940,205124354
2051149940,2051141196
2051149940,2051145320
2051149940,205127255
2051149940,2051142888
2051149940,2051144601
2051149940,205118494
2051149940,205129993
2051149940,2051143688
2051149940,2051137881
2051149940,2051139749
2051149940,2051135645
2051149940,205122471
2051149940,2051139566
2051150319,2051145344
2051150319,2051148006
2051150319,2051149940
2051150319,2051142601
2051150319,2051148008
2051150319,205118251
2051150319,2051147896
2051150319,2051145680
2051150319,2051145999
2051150319,205127255
2051150319,205124354
2051150319,2051138418
2051150319,2051139541
2051151246,205122471
2051151246,2051139749
2051151246,2051147079
2051151246,205118251
2051151246,2051148006
2051151286,2051148308
2051151286,2051139749
2051151286,2051136151
2051151286,2051142888
2051151286,2051147079
2051151286,2051149940
2051151286,2051148006
2051151286,2051149479
2051151286,2051145320
2051151286,2051148458
2051151286,205131000
2051151286,2051143688
2051151286,2051139606
2051151295,2051149940
2051151295,2051145680
2051151295,2051150319
2051151295,2051139206
2051151295,2051147896
2051151295,205118251
2051151295,2051151246
2051151295,2051145320
2051151742,205124354
2051151742,2051151246
2051151742,2051148308
2051151742,2051136876
2051151742,2051139749
2051151742,205129993
2051151742,2051145320
2051151742,2051137881
2051151742,2051148006
2051151957,2051139566
2051151957,2051148008
2051151957,2051145680
2051151957,205131000
2051151957,2051147896
2051151957,2051151286
2051151957,205129993
2051151957,2051147079
2051151957,2051149479
2051151957,205122471
2051151957,2051151246
2051151957,2051136876
2051152012,2051147896
2051152012,2051142888
2051152012,2051143688
2051152012,2051148400
2051152012,2051139566
2051152012,2051139206
2051152012,2051139606
2051152012,205132508
2051152183,2051151295
2051152183,205127255
2051152183,2051141196
2051152183,205129993
2051152183,2051148400
2051152183,205131341
2051152183,205118251
2051152183,2051139566
2051152183,2051147896
2051152183,2051143688
2051152183,2051145395
2051152183,2051145344
2051152443,2051139541
2051152443,205127255
2051152443,205129993
2051152443,205131341
2051152443,2051152012
2051152443,2051139606
2051152443,205118494
2051152443,2051148008
2051152928,2051143688
2051152928,2051148458
2051152928,2051145395
2051152928,205122471
2051152928,2051152443
2051152928,205127255
2051152928,2051136151
2051152928,2051139541
2051152928,205118494
2051152928,2051152012
2051152928,205118251
2051152928,2051147896
2051152928,2051145680
2051152928,2051135645
2051152928,2051137881
2051153189,2051139541
2051153189,2051145344
2051153189,2051145395
2051153189,205124354
2051153189,2051148008
2051153189,2051142601
2051153189,2051148308
2051153189,2051136151
2051153189,205131000
2051153521,2051151742
2051153521,205131000
2051153521,2051152012
2051153521,205124354
2051153521,205122471
2051153521,2051142888
2051153521,2051149479
2051153521,2051148008
2051153521,2051148400
2051153521,2051151295
2051153521,2051135645
2051153521,2051144475
2051153521,2051145395
2051153866,2051153521
2051153866,2051147079
2051153866,2051138418
2051153866,2051144601
2051153866,205118494
2051153866,2051139606
2051153866,2051149479
2051153866,2051148308
2051153866,2051151286
2051153866,2051135645
2051153866,2051139749
2051153866,2051148008
2051153866,205118251
2051154505,2051141196
2051154505,2051149479
2051154505,2051139749
2051154505,2051151957
2051154505,205124354
2051154505,205129993
2051154505,2051152012
2051154596,2051152928
2051154596,2051144475
2051154596,205129993
2051154596,2051148308
2051154596,2051151742
2051154787,2051137881
2051154787,2051148458
2051154787,205132508
2051154787,2051148308
2051154787,2051136151
2051155012,2051148308
2051155012,2051154787
2051155012,205131341
2051155012,2051151742
2051155012,2051139206
2051155012,2051147079
2051155012,205131000
2051155012,2051153866
2051155012,2051142888
2051155312,2051139606
2051155312,2051152928
2051155312,2051151957
2051155312,2051153189
2051155312,2051151295
2051155312,2051139749
2051155312,2051136151
2051155312,2051137881
2051155312,2051145680
2051155312,205118494
2051155925,2051151246
2051155925,2051145680
2051155925,2051149479
2051155925,2051147896
2051155925,2051148008
2051155925,2051153866
2051155925,2051151286
2051155925,2051144475
2051155925,2051149940
2051155925,2051142601
2051155925,2051145344
2051155925,2051138418
2051155925,2051139206
2051155925,2051139541
2051156078,2051143688
2051156078,205118305
2051156078,2051142601
2051156078,2051152183
2051156078,205124354
2051156078,2051153866
2051156078,2051149479
2051156078,2051152928
2051156078,205129993
2051156078,205132508
2051156078,2051154596
2051156078,2051152443
2051156078,2051148458
2051156078,205131341
2051156078,2051153521
2051156384,205118494
2051156384,2051149940
2051156384,205131000
2051156384,2051141196
2051156384,2051139541
2051156384,2051147896
2051156384,2051152443
2051156394,2051155312
2051156394,205122471
2051156394,2051145320
2051156394,2051156384
2051156394,2051154596
2051156394,205129993
2051156394,2051142888
2051156394,2051156078
2051156394,2051148008
2051156394,2051147079
2051156394,2051153189
2051156394,2051145999
2051156755,2051149940
2051156755,2051144601
2051156755,2051148008
2051156755,2051154596
2051156755,205129993
2051156755,2051151295
2051156755,2051156384
2051156755,2051155012
2051156755,2051151957
2051156755,2051155312
2051156766,2051139606
2051156766,2051151286
2051156766,205124354
2051156766,2051142888
2051156766,2051148006
2051156766,2051155312
2051156766,2051145999
2051156766,2051144475
2051156766,2051145320
2051156766,205131000
2051156766,2051156078
2051158193,205124354
2051158193,2051155925
2051158193,2051156766
2051158193,2051148308
2051158193,2051141196
2051158193,2051139606
2051158193,2051136876
2051158193,2051139206
2051158193,2051145344
2051159244,2051158193
2051159244,2051139749
2051159244,2051148400
2051159244,205118305
2051159244,2051139566
2051159244,2051139606
2051159244,2051144475
2051159244,2051156394
2051159244,205132508
2051159244,2051145344
2051159244,2051152928
2051159244,2051145320
2051159244,2051139541
2051159519,2051159244
2051159519,205132508
2051159519,2051156766
2051159519,2051148008
2051159519,205131341
2051159605,2051138418
2051159605,2051153189
2051159605,2051141196
2051159605,205127255
2051159605,2051139606
2051159605,2051145680
2051159605,2051136876
2051159605,205132508
2051159803,2051151295
2051159803,2051138418
2051159803,205131000
2051159803,205118251
2051159803,2051147079
2051159803,2051149479
2051159803,2051148308
2051161090,2051159803
2051161090,2051139566
2051161090,2051144475
2051161090,2051143688
2051161090,2051147896
2051161090,2051155925
2051161090,2051152443
2051161090,2051159244
2051161090,2051153521
2051161090,2051155312
2051161090,2051148008
2051161090,2051156766
2051161090,205124354
2051161090,2051151286
2051161398,2051148400
2051161398,2051158193
2051161398,205132508
2051161398,2051148006
2051161398,2051136876
2051161398,205122471
2051161398,2051156384
2051161689,2051152443
2051161689,2051144601
2051161689,2051145395
2051161689,2051141196
2051161689,2051150319
2051161689,2051151742
2051161689,2051148308
2051161689,2051161090
2051161689,2051156394
2051161801,205118305
2051161801,2051149479
2051161801,2051156766
2051161801,2051154787
2051161801,205131000
2051161801,2051147896
2051162753,2051159605
2051162753,2051139606
2051162753,2051155312
2051162753,205122471
2051162753,2051158193
2051162753,2051161398
2051162753,2051148308
2051162753,2051147079
2051162753,205118251
2051162753,2051148400
2051162800,2051155925
2051162800,2051155012
2051162800,2051159803
2051162800,2051149479
2051162800,2051148008
2051163018,205122471
2051163018,2051154505
2051163018,2051153189
2051163018,2051139541
2051163018,2051156766
2051163018,2051155925
2051163018,205131341
2051163018,2051139606
2051163018,2051151742
2051163018,2051152928
2051165166,2051156755
2051165166,2051159519
2051165166,205131341
2051165166,2051139606
2051165166,2051155312
2051165166,205118251
2051165166,2051144601
2051165166,2051148008
2051165205,2051159803
2051165205,2051148006
2051165205,2051156078
2051165205,2051155012
2051165205,2051151246
2051165205,2051147079
2051165205,2051156766
2051165205,2051136151
2051165205,2051135645
2051165205,2051159605
2051165205,2051154787
2051165205,2051137881
2051165205,2051161689
2051165229,2051147079
2051165229,205122471
2051165229,2051159605
2051165229,2051152183
2051165229,2051139541
2051165229,2051156078
2051165229,2051165205
2051165229,2051162753
2051165229,2051151295
2051165229,2051139749
2051165229,205118251
2051165252,2051142601
2051165252,2051151742
2051165252,2051148458
2051165252,2051142888
2051165252,2051151295
2051165252,2051139566
2051165252,2051153866
2051165252,2051139749
2051165252,2051162753
2051165252,2051161398
2051165252,2051151957
2051165252,2051150319
2051165252,2051143688
2051165252,2051147079
2051165252,2051139606
2051165970,2051145344
2051165970,2051161689
2051165970,2051154596
2051165970,2051139206
2051165970,2051155925
2051165970,2051154505
2051165970,2051139749
2051165970,2051144475
2051165970,2051155012
2051165970,2051139566
2051166298,2051149479
2051166298,2051150319
2051166298,2051165970
2051166298,2051139606
2051166298,2051156394
2051166298,2051162753
2051166298,2051141196
2051166298,205129993
2051166298,2051139541
2051166298,2051137881
2051166298,2051147896
2051166298,2051142888
2051167109,2051145320
2051167109,2051151742
2051167109,2051152443
2051167109,2051148400
2051167109,2051165970
2051167109,2051152183
2051167109,2051158193
2051167109,2051136151
2051167116,2051152183
2051167116,2051159244
2051167116,2051148400
2051167116,2051155012
2051167116,2051166298
2051167116,2051139749
2051167116,2051144475
2051167116,2051147896
2051167116,2051153521
2051167116,2051154596
2051167116,2051145680
2051167116,2051139206
2051167116,2051152443
2051167116,2051150319
2051167116,2051145395
2051167881,2051159803
2051167881,2051159244
2051167881,2051155312
2051167881,2051139566
2051167881,2051145320
2051167881,2051136876
2051167881,2051145344
2051167881,2051139541
2051167881,205118305
2051168629,2051143688
2051168629,2051165229
2051168629,2051159803
2051168629,2051165166
2051168629,2051165970
2051168629,2051139749
2051168629,205118494
2051168629,2051151286
2051169992,2051162753
2051169992,2051144601
2051169992,2051159519
2051169992,205129993
2051169992,2051151957
2051169992,2051155312
2051169992,205118305
2051169992,2051136151
2051169992,205118251
2051169992,2051161689
2051169992,2051147896
2051169992,2051144475
2051169992,2051145680
2051169992,2051156394
2051170518,2051154787
2051170518,2051136876
2051170518,2051148008
2051170518,2051161689
2051170518,2051159803
2051170518,2051145395
2051170518,2051162800
2051170518,2051145680
2051170518,2051135645
2051170518,2051148308
2051170518,2051138418
2051170911,2051151295
2051170911,2051165970
2051170911,2051161689
2051170911,2051149479
2051170911,2051168629
2051170911,2051145395
2051170911,2051169992
2051170911,2051139606
2051171033,2051139541
2051171033,205122471
2051171033,2051147079
2051171033,2051152443
2051171033,2051152928
2051171033,2051159519
2051171033,2051141196
2051171033,2051136151
2051171033,2051153521
2051171033,2051162753
2051171033,2051161090
2051171033,2051169992
2051171033,205118305
2051171777,2051139541
2051171777,2051156394
2051171777,2051145680
2051171777,205129993
2051171777,205124354
2051171777,2051148400
2051171777,2051151742
2051171777,2051167109
2051171777,2051148458
2051171777,205118251
2051171777,2051165229
2051172176,2051152012
2051172176,2051139606
2051172176,205118251
2051172176,2051171777
2051172176,2051151742
2051172176,2051151286
2051172176,2051156766
2051172176,205118494
2051172176,2051144601
2051172176,2051138418
2051173030,2051151246
2051173030,2051151742
2051173030,2051161801
2051173030,2051161398
2051173030,2051156766
2051173030,2051167881
2051173030,2051136151
2051173030,2051170518
2051173030,2051141196
2051173030,2051165252
2051173030,2051135645
2051173030,2051162800
2051173030,2051149940
2051173030,2051166298
2051173461,2051165970
2051173461,2051165166
2051173461,2051138418
2051173461,2051152183
2051173461,205127255
2051173461,2051151286
2051173461,205132508
2051173461,2051156394
2051173461,2051156078
2051174634,2051153189
2051174634,2051155012
2051174634,2051165205
2051174634,2051156078
2051174634,2051152183
2051174634,2051173461
2051174634,2051165229
2051174634,2051173030
2051174634,2051148008
2051174634,2051148400
2051174634,2051161801
2051175437,2051171033
2051175437,2051173030
2051175437,2051167116
2051175437,2051139749
2051175437,2051154505
2051175437,2051148308
2051175437,205127255
2051175437,2051139206
2051175437,2051165970
2051176443,205118305
2051176443,2051148400
2051176443,2051155312
2051176443,2051166298
2051176443,2051148458
2051176443,2051159244
2051176778,2051144475
2051176778,2051161398
2051176778,205131341
2051176778,2051139566
2051176778,2051156394
2051176778,2051152012
2051176778,2051143688
2051176778,2051161689
2051176778,2051147896
2051176778,2051145320
2051176778,2051151286
2051176778,205127255
2051176778,205118305
2051176778,2051148008
2051177858,2051155925
2051177858,2051175437
2051177858,2051139206
2051177858,205131000
2051177858,205118494
2051177858,2051148308
2051177858,205122471
2051177858,2051169992
2051177858,2051162800
2051177858,2051151742
2051177858,2051153866
2051177858,2051171777
2051177858,205118251
2051177922,2051161090
2051177922,2051167881
2051177922,2051151286
2051177922,2051156394
2051177922,2051158193
2051178226,2051144601
2051178226,2051148008
2051178226,2051170518
2051178226,2051153866
2051178226,2051152012
2051178226,2051162800
2051178226,2051166298
2051178226,2051145344
2051178226,2051142601
2051178226,205131000
2051178226,205131341
2051178226,2051149479
2051178495,2051159803
2051178495,2051162800
2051178495,2051172176
2051178495,2051145344
